Permission::MOUNT_UNMOUNT_FILESYSTEMS,Permission::CHANGE_WIFI_STATE,Permission::GET_TASKS,Intent::PACKAGE_REMOVED,Permission::CHANGE_NETWORK_STATE,Permission::READ_LOGS,Permission::REQUEST_INSTALL_PACKAGES,Intent::USER_PRESENT,APICall::Landroid/view/Window.setType(),Permission::SYSTEM_ALERT_WINDOW,Intent::REPORT,Intent::CONNECTIVITY_CHANGE,Permission::ACCESS_LOCATION_EXTRA_COMMANDS,Intent::MESSAGE_RECEIVED,Permission::RECORD_AUDIO,Permission::READ_PHONE_STATE,Permission::MODIFY_AUDIO_SETTINGS,Permission::WRITE_SETTINGS,Permission::CAMERA,APICall::Landroid/view/KeyEvent.getAction(),APICall::Landroid/view/View.setVisibility(),APICall::Landroid/util/SparseArray.get(),APICall::Landroid/util/SparseArray.size(),APICall::Landroid/widget/Button.setOnClickListener(),APICall::Landroid/view/KeyEvent.getKeyCode(),APICall::Landroid/content/res/Resources.getResourceName(),APICall::Landroid/view/LayoutInflater.inflate(),APICall::Landroid/view/View.getId(),APICall::Landroid/util/SparseArray.put(),APICall::Landroid/content/res/TypedArray.getResourceId(),APICall::Landroid/view/Window.getAttributes(),APICall::Landroid/view/View.getLayoutParams(),APICall::Landroid/widget/ImageView.setImageResource(),Intent::PACKAGE_ADDED,APICall::Landroid/content/Context.obtainStyledAttributes(),APICall::Landroid/view/KeyEvent.getRepeatCount(),APICall::Landroid/view/MotionEvent.getPointerId(),APICall::Landroid/view/Window.addFlags(),APICall::Landroid/content/ContentResolver.query(),APICall::Landroid/view/ViewConfiguration.get(),APICall::Landroid/view/View.setLayoutParams(),APICall::Landroid/view/ViewConfiguration.getScaledTouchSlop(),APICall::Landroid/util/SparseArray.remove(),APICall::Landroid/widget/TextView.setVisibility(),APICall::Landroid/view/ViewConfiguration.getTapTimeout(),APICall::Landroid/view/View.setId(),APICall::Landroid/util/SparseArray.valueAt(),APICall::Landroid/widget/Button.setText(),APICall::Landroid/os/Parcel.readParcelable(),APICall::Landroid/view/View.requestFocus(),APICall::Landroid/os/Parcel.writeParcelable(),APICall::Landroid/view/View.getLeft(),APICall::Landroid/view/View.measure(),APICall::Landroid/widget/ImageView.setImageDrawable(),APICall::Landroid/view/View.setTag(),APICall::Landroid/content/ContentResolver.openInputStream(),APICall::Landroid/os/Bundle.putSparseParcelableArray(),APICall::Landroid/view/View.getBackground(),APICall::Landroid/os/Bundle.getSparseParcelableArray(),APICall::Landroid/os/Handler.getLooper(),APICall::Landroid/view/VelocityTracker.obtain(),APICall::Landroid/view/View.getRight(),APICall::Landroid/util/SparseArray.keyAt(),APICall::Landroid/view/VelocityTracker.addMovement(),APICall::Landroid/view/VelocityTracker.computeCurrentVelocity(),APICall::Landroid/content/res/Resources.getColor(),APICall::Landroid/view/VelocityTracker.recycle(),APICall::Landroid/util/SparseArray.clear(),APICall::Landroid/os/Bundle.putStringArray(),APICall::Landroid/content/res/Resources$Theme.resolveAttribute(),APICall::Landroid/view/View.findViewById(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setClassName(),APICall::Landroid/widget/LinearLayout.setVisibility(),APICall::Landroid/view/accessibility/AccessibilityEvent.setClassName(),APICall::Landroid/view/MotionEvent.findPointerIndex(),APICall::Landroid/view/View.startAnimation(),APICall::Landroid/view/View.getParent(),APICall::Landroid/view/View.postDelayed(),APICall::Landroid/view/View.setPadding(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.addAction(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getPackageName(),APICall::Landroid/widget/EdgeEffect.onPull(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInParent(),APICall::Landroid/view/View.setAccessibilityDelegate(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getText(),APICall::Landroid/widget/EdgeEffect.onRelease(),APICall::Landroid/widget/EdgeEffect.setSize(),APICall::Landroid/widget/EdgeEffect.isFinished(),APICall::Landroid/widget/EdgeEffect.draw(),APICall::Landroid/view/View$BaseSavedState.writeToParcel(),APICall::Landroid/content/res/TypedArray.getDimensionPixelSize(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getClassName(),APICall::Landroid/view/View.postOnAnimation(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getContentDescription(),APICall::Landroid/widget/TextView.setSingleLine(),APICall::Landroid/view/View$AccessibilityDelegate.sendAccessibilityEvent(),APICall::Landroid/view/View$AccessibilityDelegate.onInitializeAccessibilityNodeInfo(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInScreen(),APICall::Landroid/view/View$AccessibilityDelegate.onRequestSendAccessibilityEvent(),APICall::Landroid/view/View$AccessibilityDelegate.sendAccessibilityEventUnchecked(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isCheckable(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isClickable(),APICall::Landroid/os/Parcel.writeTypedArray(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isPassword(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isSelected(),APICall::Landroid/view/View.postInvalidateOnAnimation(),APICall::Landroid/view/View$AccessibilityDelegate.onInitializeAccessibilityEvent(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isScrollable(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getActions(),APICall::Landroid/view/View$AccessibilityDelegate.dispatchPopulateAccessibilityEvent(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isFocused(),APICall::Landroid/view/VelocityTracker.clear(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isLongClickable(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isFocusable(),APICall::Landroid/view/View$AccessibilityDelegate.onPopulateAccessibilityEvent(),APICall::Landroid/view/VelocityTracker.getYVelocity(),APICall::Landroid/content/res/TypedArray.getInteger(),APICall::Landroid/view/MotionEvent.getPointerCount(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isEnabled(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isChecked(),APICall::Landroid/view/ViewParent.getParent(),APICall::Landroid/widget/TextView.setEllipsize(),APICall::Landroid/view/View$AccessibilityDelegate.performAccessibilityAction(),APICall::Landroid/view/View$AccessibilityDelegate.getAccessibilityNodeProvider(),APICall::Landroid/view/View.clearAnimation(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setScrollable(),APICall::Landroid/view/ViewConfiguration.getScaledMaximumFlingVelocity(),APICall::Landroid/content/Intent.getComponent(),APICall::Landroid/os/Handler.sendEmptyMessage(),APICall::Landroid/view/ViewGroup.draw(),APICall::Landroid/content/res/Resources.getResourcePackageName(),Permission::RESTART_PACKAGES,APICall::Landroid/content/res/TypedArray.getColor(),APICall::Landroid/view/View.postOnAnimationDelayed(),APICall::Landroid/widget/ImageView.getDrawable(),APICall::Landroid/view/ViewGroup.onDetachedFromWindow(),APICall::Landroid/view/ViewGroup.onSaveInstanceState(),APICall::Landroid/view/ViewGroup.onRestoreInstanceState(),APICall::Landroid/os/Handler.hasMessages(),APICall::Landroid/view/ViewGroup.checkLayoutParams(),APICall::Landroid/view/FocusFinder.findNextFocus(),APICall::Landroid/view/FocusFinder.getInstance(),APICall::Landroid/content/res/Resources.getConfiguration(),APICall::Landroid/view/View.isFocused(),APICall::Landroid/view/View.getScrollX(),APICall::Landroid/content/res/ColorStateList.getDefaultColor(),APICall::Landroid/os/Handler.handleMessage(),APICall::Landroid/view/View.getScrollY(),APICall::Landroid/view/ViewGroup.onAttachedToWindow(),APICall::Landroid/content/res/Resources.getResourceTypeName(),APICall::Landroid/content/ComponentName.flattenToShortString(),APICall::Landroid/widget/EdgeEffect.onAbsorb(),APICall::Landroid/view/animation/AnimationUtils.currentAnimationTimeMillis(),APICall::Landroid/content/ComponentName.getPackageName(),APICall::Landroid/os/Bundle.putAll(),APICall::Landroid/view/LayoutInflater.getFactory(),APICall::Landroid/view/ViewConfiguration.getScaledMinimumFlingVelocity(),APICall::Landroid/os/Message.obtain(),APICall::Landroid/view/accessibility/AccessibilityRecord.setMaxScrollX(),APICall::Landroid/view/accessibility/AccessibilityRecord.setMaxScrollY(),APICall::Landroid/text/TextUtils.writeToParcel(),APICall::Landroid/view/View.getLayoutDirection(),APICall::Landroid/content/pm/PackageManager.getActivityInfo(),APICall::Landroid/widget/TextView.setLayoutParams(),APICall::Landroid/util/AttributeSet.getPositionDescription(),APICall::Landroid/view/View.invalidate(),APICall::Landroid/view/View.saveHierarchyState(),APICall::Landroid/view/animation/Animation.setAnimationListener(),APICall::Landroid/view/View.restoreHierarchyState(),APICall::Landroid/view/Gravity.getAbsoluteGravity(),APICall::Landroid/widget/OverScroller.getFinalY(),APICall::Landroid/widget/OverScroller.fling(),APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getViewIdResourceName(),APICall::Landroid/view/View.getLayerType(),APICall::Landroid/view/animation/AnimationUtils.loadAnimation(),APICall::Landroid/content/Context.getTheme(),APICall::Landroid/net/Uri.encode(),APICall::Landroid/view/VelocityTracker.getXVelocity(),APICall::Landroid/view/MenuItem.setIntent(),APICall::Landroid/view/ViewParent.requestDisallowInterceptTouchEvent(),APICall::Landroid/view/accessibility/AccessibilityEvent.getEventType(),APICall::Landroid/content/Intent.getExtras(),APICall::Landroid/view/View.offsetLeftAndRight(),APICall::Landroid/widget/OverScroller.computeScrollOffset(),APICall::Landroid/widget/OverScroller.getCurrY(),APICall::Landroid/widget/OverScroller.startScroll(),APICall::Landroid/widget/OverScroller.abortAnimation(),APICall::Landroid/widget/OverScroller.getCurrVelocity(),APICall::Landroid/view/ViewGroup.onTouchEvent(),APICall::Landroid/view/MenuItem.setShowAsAction(),APICall::Landroid/widget/OverScroller.getCurrX(),APICall::Landroid/view/View.setImportantForAccessibility(),APICall::Landroid/view/Window.getDecorView(),APICall::Landroid/view/View.getImportantForAccessibility(),APICall::Landroid/view/Menu.findItem(),APICall::Landroid/content/res/Resources.getText(),APICall::Landroid/widget/TextView.setTextAppearance(),APICall::Landroid/widget/OverScroller.isFinished(),APICall::Landroid/content/res/TypedArray.getDrawable(),APICall::Landroid/view/ViewConfiguration.getLongPressTimeout(),class
1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
